xllcorner,yllcorner,cellsize,nrows,ncols,band,units,scale,latitude,longitude,site,product,start,end,complete,modis_date,calendar_date,tile,proc_date,pixel,value
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2019241,2019-08-29,h19v12,2019262164904,1,4871
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2019257,2019-09-14,h19v12,2019275174759,1,5469
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2019273,2019-09-30,h19v12,2019290001254,1,6099
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2019289,2019-10-16,h19v12,2019306013006,1,5470
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2019305,2019-11-01,h19v12,2019323203016,1,4823
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2019321,2019-11-17,h19v12,2019337235531,1,5160
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2019337,2019-12-03,h19v12,2019354134949,1,5228
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2019353,2019-12-19,h19v12,2020004222103,1,5314
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2020001,2020-01-01,h19v12,2020018001450,1,5829
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2020017,2020-01-17,h19v12,2020034151828,1,6011
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2020033,2020-02-02,h19v12,2020050023035,1,5528
